Chip,SITE_ID,T2MIN,T2MAX,T2MEAN,TSMDEWMEAN,GWETROOT,LHLAND,SHLAND,SWLAND,PARDFLAND,PRECTOTLAND,GPP,date,year,month,doy,TILE_ID_x,Satellite,TILE_ID_y,num_nan,b2,b3,b4,b5,b6,b7,NDVI,EVI,GCI,NDWI,NIRv,kNDVI,PFT_CRO,PFT_DBF,PFT_ENF,PFT_GRA,PFT_SH-SA,PFT_WET,PFT,koppen_Arid,koppen_Cold,koppen_Polar,koppen_Temperate,koppen_Tropical,koppen
HLS.S30.T10SGG.2021161T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,283.61,300.47,291.73,274.88,0.46,0.63,182.18,311.21,25.74824,0.0,1.80671,2021-06-10,2021,6,161,T10SGG,S30,T10SGG,0,0.05440988,0.08746228,0.12839004,0.26955448,0.32588788,0.19905483999999998,0.354733971459137,0.21626831753112663,-0.31877675246459936,-0.09460764598608676,0.09562013121500251,0.12517617591769198,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021166T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,289.99,308.41,299.2,281.33,0.46,0.6,173.97,304.79,24.096611,0.0,1.53917,2021-06-15,2021,6,166,T10SGG,S30,T10SGG,0,0.051789959999999996,0.08546832,0.128496,0.27511344,0.32986768,0.19590796,0.3632656362051393,0.22112046613237366,-0.33485618229361225,-0.09050570040929544,0.09993925881018441,0.1312012279583931,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021171T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,297.32,317.41,306.71,276.16,0.46,1.57,139.15,295.97,30.515642,0.0,0.753401,2021-06-20,2021,6,171,T10SGG,S30,T10SGG,0,0.05231908000000001,0.0861226,0.12803584,0.26985888,0.33044456,0.195017,0.35643358122470187,0.21544736724828575,-0.3273555279521735,-0.10092509215006326,0.09618676702368709,0.12636576334404073,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021176T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,290.7,310.24,299.88,279.65,0.46,0.56,169.2,301.65,25.091789,0.0,1.35551,2021-06-25,2021,6,176,T10SGG,S30,T10SGG,0,0.05159652000000001,0.08689732000000001,0.13152364000000002,0.27780511999999996,0.33126324,0.19576192,0.35736917190964046,0.21768426453219425,-0.33930265312000185,-0.08777031202211859,0.09927898568665829,0.1270228709301448,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021186T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,290.82,312.66,301.28,279.01,0.46,0.62,159.99,295.85,26.317644,0.0,0.677409,2021-07-05,2021,7,186,T10SGG,S30,T10SGG,0,0.05154852000000001,0.08676776,0.1327448,0.27878800000000004,0.33392832,0.19619596,0.3548762091381295,0.21621386025429065,-0.34635661811234786,-0.08999322884038727,0.09893522859320086,0.1252755264356645,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021191T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,301.75,320.34,310.83,280.31,0.46,1.42,139.25,281.89,29.743521,0.0,0.566846,2021-07-10,2021,7,191,T10SGG,S30,T10SGG,0,0.04938888,0.08477336,0.12959828,0.27334316,0.33164976,0.18971240000000003,0.35673888493573647,0.21384036134039378,-0.34587588662442126,-0.09637567328887096,0.0975121341032106,0.12658001479986275,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021196T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,295.08,313.73,303.39,277.45,0.46,0.54,148.01,289.27,29.157328,0.0,0.566563,2021-07-15,2021,7,196,T10SGG,S30,T10SGG,0,0.053139800000000015,0.08892188000000001,0.13482788,0.27729916000000004,0.3358644,0.1994082,0.34569748201913664,0.21104130705632013,-0.3404785419751464,-0.09551324282871597,0.0958616213780217,0.11894105418327307,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021216T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,295.14,315.94,305.03,274.43,0.46,0.68,127.08,276.01,25.520315,0.0,0.236259,2021-08-04,2021,8,216,T10SGG,S30,T10SGG,0,0.0506598,0.08672632000000001,0.13392908000000003,0.27542943999999997,0.33204524,0.19142824,0.34566364955589524,0.20820445044694297,-0.35244593631196464,-0.09319861693659406,0.09520594542553647,0.1189179945731506,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021246T183921.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,289.1,308.36,297.66,278.27,0.46,0.13,111.54,235.0,25.701645,0.0,0.394336,2021-09-03,2021,9,246,T10SGG,S30,T10SGG,0,0.050914640000000004,0.08676700000000001,0.13449764,0.27163972000000003,0.32156232,0.18866788,0.33767413074236763,0.20206395489734544,-0.35488087374618615,-0.08415783600474466,0.09172570632610015,0.11353221741104458,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021251T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,297.79,316.13,305.87,277.57,0.46,0.3,88.19,227.02,23.71208,0.0,0.628656,2021-09-08,2021,9,251,T10SGG,S30,T10SGG,0,0.04988212,0.08569824,0.13189324000000002,0.26634632,0.31980724,0.18316172,0.33761859319049065,0.19965236663993688,-0.3502453954425566,-0.09120633848918355,0.08992346985986426,0.11349519656031466,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021256T184001.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,293.91,311.36,302.02,276.24,0.46,0.27,89.79,225.8,20.503637,0.0,0.366197,2021-09-13,2021,9,256,T10SGG,S30,T10SGG,0,0.05028628,0.08459396000000001,0.13113012,0.26877588,0.31962947999999997,0.18380536,0.3441952858921848,0.20502410168674576,-0.35488536119695446,-0.0864261331677875,0.09251139085752356,0.11791923562752177,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021266T184111.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,293.25,309.44,300.9,278.31,0.46,0.12,79.3,196.6,26.486593,0.0,0.0872616,2021-09-23,2021,9,266,T10SGG,S30,T10SGG,0,0.047716760000000004,0.08080136,0.12758892,0.26408208000000005,0.31038956,0.180839,0.34848931884157885,0.204118415789442,-0.3667055101649892,-0.08060881821772778,0.09202978417746735,0.12085125010377926,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021271T184049.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,287.84,302.26,293.85,281.5,0.46,0.38,98.72,189.98,23.980688,0.0,0.280253,2021-09-28,2021,9,271,T10SGG,S30,T10SGG,0,0.05063208,0.08373496,0.1304344,0.26877944000000004,0.30617092,0.17232332,0.34654369698204857,0.20689952133623765,-0.35803009022159804,-0.06503427530682818,0.09314382081036472,0.11951851164397405,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021286T184331.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,281.57,296.97,287.42,269.02,0.47,6.38,64.4,174.04,16.583647,0.0,0.242041,2021-10-13,2021,10,286,T10SGG,S30,T10SGG,0,0.04917704,0.07743232,0.11725704,0.25030116,0.30235172000000005,0.17407044000000002,0.3619674924950661,0.20984670434789413,-0.3396360679068823,-0.09418309735398468,0.09060088325380634,0.13027586312000877,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021301T184509.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,286.88,300.38,291.76,285.23,0.55,34.01,24.27,146.75,14.887937,0.0,1.08201,2021-10-28,2021,10,301,T10SGG,S30,T10SGG,0,0.04850256000000001,0.0792188,0.11871667999999999,0.26144064,0.28576212,0.16341792,0.3754339387704017,0.22162497632256256,-0.33270708042037556,-0.0444469249387558,0.09815368922985464,0.14002457492423914,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021306T184531.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,287.06,296.86,290.99,285.18,0.54,26.09,36.38,125.1,22.249619,0.0,4.55993,2021-11-02,2021,11,306,T10SGG,S30,T10SGG,0,0.03845564,0.0719326,0.09539628,0.27150836,0.25708868,0.14117264,0.4799941477981854,0.28305306862033114,-0.245960115006581,0.02727915389007852,0.13032242387828294,0.22640255231764156,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021326T184711.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,282.96,295.03,287.87,273.41,0.53,23.83,10.59,121.55,12.534814,0.0,3.93889,2021-11-22,2021,11,326,T10SGG,S30,T10SGG,0,0.034731000000000005,0.06116764000000001,0.058005680000000004,0.23197236,0.20475892,0.11633427999999998,0.5999305326706809,0.32960121966411615,0.054511213384620394,0.06231163474253545,0.13916730149967493,0.345140609811776,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020051T190102.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,275.51,281.92,277.64,274.05,0.85,32.26,-3.03,117.92,15.092925,0.0,0.347288,2020-02-20,2020,2,51,T10UDV,L30,T10UDV,0,0.024498520000000003,0.03388392,0.03703048,0.14072028,0.10846172000000001,0.061724879999999996,0.5833437786707635,0.21983748048808735,-0.08497216347182102,0.12945782600669387,0.08208829987080786,0.3277362381661132,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020106T190648.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,281.12,288.19,284.36,279.56,0.76,104.03,44.99,244.56,22.305344,1e-06,0.926573,2020-04-15,2020,4,106,T10UDV,L30,T10UDV,0,0.0311072,0.04000724,0.04385712,0.15991656,0.14284408,0.08251680000000002,0.5695506897652337,0.24387250460447635,-0.08778232588003954,0.056389364218545714,0.0910805870528834,0.3134691575437485,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020202T190707.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,290.5,298.91,294.16,289.49,0.61,149.07,55.85,294.03,24.855608,3e-06,1.82299,2020-07-20,2020,7,202,T10UDV,L30,T10UDV,0,0.025658640000000003,0.04171176,0.03633584,0.23281728000000002,0.15186068,0.07498356,0.729998745695387,0.39034211678244873,0.14795089366311598,0.21045292015170305,0.16995632237621172,0.48759334762211665,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020218T190710.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,288.56,297.35,292.97,287.75,0.56,127.35,53.12,259.31,38.683765,4e-06,2.24386,2020-08-05,2020,8,218,T10UDV,L30,T10UDV,0,0.0277156,0.04293168000000001,0.03878784,0.22917619999999997,0.15947460000000002,0.08010764,0.7104996625666639,0.37955115236542125,0.10683348183348218,0.17934248430724947,0.16282961276831026,0.46589137240456197,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020227T190102.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,287.14,294.91,290.69,285.79,0.55,114.33,58.53,256.65,23.884605,1e-06,2.59223,2020-08-14,2020,8,227,T10UDV,L30,T10UDV,0,0.028365160000000004,0.04336280000000001,0.03902432,0.22727848000000003,0.15887775999999998,0.08025932000000001,0.7069176891868955,0.37690461258585733,0.11117375011275032,0.17713224056666815,0.16066717788351007,0.46190685032235757,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T10UDV.2020298T190732.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,277.03,280.73,279.07,273.65,0.6,76.88,-43.58,111.43,13.068573,3.7e-05,0.627039,2020-10-24,2020,10,298,T10UDV,L30,T10UDV,0,0.022649040000000002,0.03252932,0.031547000000000006,0.16395176,0.10928188,0.05895624,0.6772664951941384,0.2797206537865936,0.03113830158176678,0.20008473334396162,0.11103903387611053,0.42901584691419736,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020066T191239.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,277.19,279.88,278.27,275.35,0.85,39.71,20.83,116.53,14.440717,4.1e-05,0.0869884,2020-03-06,2020,3,66,T10UDV,S30,T10UDV,0,0.018627200000000003,0.02693972,0.033234120000000006,0.1347156,0.10513884000000001,0.057816320000000004,0.604237268153826,0.21240809904539815,-0.18939571741330907,0.12331128829635166,0.08140018612170355,0.3497006682933554,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020071T191201.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,277.31,281.72,279.37,277.4,0.84,58.58,11.19,152.73,15.668736,2.7e-05,0.456422,2020-03-11,2020,3,71,T10UDV,S30,T10UDV,0,0.0216318,0.02932804,0.03600056,0.1396952,0.11489740000000001,0.06478384000000001,0.5901943222761893,0.21721430711305076,-0.1853448946349724,0.09740188835025049,0.0824473138892367,0.33489308356979414,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020196T190919.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,287.52,295.04,291.06,285.28,0.63,152.47,50.38,303.16,27.441763,1e-06,2.71513,2020-07-14,2020,7,196,T10UDV,S30,T10UDV,0,0.027076760000000002,0.046062320000000004,0.03993392,0.23118064,0.15206344,0.07785836,0.7054092557773363,0.37715043725431946,0.15346352173791122,0.20644076224217214,0.1630769632125283,0.4602293389584393,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020241T190921.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,286.8,294.18,290.9,286.08,0.53,82.91,66.68,232.34,22.648523,1e-06,3.51693,2020-08-28,2020,8,241,T10UDV,S30,T10UDV,0,0.021798040000000005,0.037695519999999996,0.03572727999999999,0.21788908,0.15995372000000002,0.0800614,0.7182572922346178,0.3589345678837004,0.0550906758085139,0.15333191475396643,0.15650042060829203,0.47452442203028955,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020251T190931.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,288.73,294.35,291.78,287.17,0.51,117.46,19.39,217.16,18.566751,1e-06,2.4193,2020-09-07,2020,9,251,T10UDV,S30,T10UDV,0,0.02607332,0.04081672,0.03955544,0.21206768,0.16043916000000003,0.08150612000000002,0.6855977304470274,0.3439649523744627,0.031886385286069574,0.13859750870614881,0.14539312010916647,0.43823506569403864,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020306T191539.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,279.72,285.1,281.8,277.72,0.59,27.52,8.03,96.81,11.486672,0.0,1.08573,2020-11-01,2020,11,306,T10UDV,S30,T10UDV,0,0.02223964,0.0313476,0.034770720000000005,0.16140044,0.12542736,0.06508368,0.6455063017418055,0.26310428453818696,-0.09844834964590898,0.12541699235569223,0.10418500112390017,0.3941284665131991,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020311T191611.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,278.5,283.77,281.09,277.98,0.64,38.11,-13.77,90.15,10.891614,8e-06,0.648311,2020-11-06,2020,11,311,T10UDV,S30,T10UDV,0,0.0217758,0.02989496,0.034063760000000005,0.15323420000000001,0.11614708,0.062299040000000014,0.6362612812227106,0.24945703261763105,-0.12238226196990598,0.13767519405951303,0.09749698841913709,0.3840727466118051,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020336T191749.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,276.48,280.82,278.37,276.87,0.68,18.14,-13.89,48.89,9.12526,2.9e-05,0.36531,2020-12-01,2020,12,336,T10UDV,S30,T10UDV,0,0.01930828,0.02489164,0.030934400000000004,0.13979680000000003,0.10472100000000001,0.05473004000000001,0.6376245232271548,0.23052520046949368,-0.19534110892727852,0.14344886139168606,0.08913786794868193,0.3855522017048865,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.L30.T14TMT.2020003T172309.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,264.19,270.94,268.4,267.21,0.43,6.83,-10.42,33.61,10.439343,1.5e-05,0.00651962,2020-01-03,2020,1,3,T14TMT,L30,T14TMT,0,0.9957859200000001,0.9935884,0.9930303599999999,0.9802684399999998,0.07670952,0.101317,-0.006467302366980659,-0.06787443714177228,0.0005619566354448935,0.8548512402283204,-0.006339692402288437,4.1825999881563295e-05,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.L30.T14TMT.2020138T172833.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,279.61,295.22,287.22,279.0,0.4,76.24,84.38,282.33,26.406927,0.0,3.61929,2020-05-17,2020,5,138,T14TMT,L30,T14TMT,0,0.056005200000000005,0.08843032,0.10650032000000001,0.25706636,0.27457144,0.17116660000000003,0.41413597087609894,0.255018721579832,-0.1696708516932156,-0.032926703105008726,0.10646042657818476,0.16984650271622903,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.L30.T14TMT.2021261T172314.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,283.24,302.76,290.29,276.73,0.33,37.79,34.6,183.02,20.723555,0.0,3.94073,2021-09-18,2021,9,261,T14TMT,L30,T14TMT,0,0.048231600000000006,0.07345832000000001,0.06655876,0.25828536,0.24501516,0.14314200000000002,0.5902110833959378,0.3698712552808436,0.10366118599565266,0.0263663546383779,0.15244288215090981,0.3349106494245682,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.L30.T14TMT.2021365T172314.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,244.99,257.31,251.64,250.73,0.38,3.44,10.39,34.45,11.472907,0.0,-0.0667501,2021-12-31,2021,12,365,T14TMT,L30,T14TMT,0,0.9971813600000001,0.99419968,0.9929565599999998,0.9774026399999999,0.08647068000000002,0.12820276,-0.00789395151909352,-0.08522101911581802,0.0012519379498336924,0.8374417736126702,-0.007715569054794016,6.231447050514125e-05,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2019134T173909.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,282.74,295.14,288.95,282.62,0.37,55.14,75.77,235.56,39.553841,8e-06,2.17052,2019-05-14,2019,5,134,T14TMT,S30,T14TMT,0,0.053620720000000004,0.08081664000000001,0.10049668000000002,0.21525848,0.29191052,0.18589452,0.36345185934570307,0.20260427360777308,-0.19582776266837876,-0.15113707659576986,0.07823609479592984,0.13133422764417665,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020124T173911.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,273.81,289.94,281.87,273.23,0.39,50.93,109.25,275.3,25.020132,0.0,1.23119,2020-05-03,2020,5,124,T14TMT,S30,T14TMT,0,0.05573004000000001,0.08912576000000001,0.11878368,0.25122268,0.30040032,0.193056,0.3579370905948751,0.2141709729631135,-0.249680090733003,-0.08915081495876717,0.0899219151706473,0.12742253154010427,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020181T172901.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,293.53,304.54,298.56,293.14,0.35,86.22,45.14,210.1,51.606537,4.9e-05,4.29453,2020-06-29,2020,6,181,T14TMT,S30,T14TMT,0,0.03288103999999999,0.06892272,0.06514328,0.32364048,0.23343804,0.11465708,0.6648868255196667,0.4402523084185818,0.058017342694442364,0.1619205134672936,0.21518429135686118,0.41536250725302815,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020184T173911.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,291.37,306.17,297.95,288.71,0.37,140.64,38.05,288.63,33.126144,0.0,4.2069,2020-07-02,2020,7,184,T14TMT,S30,T14TMT,0,0.03981184,0.07388700000000001,0.07176568000000001,0.30626400000000004,0.24013488000000002,0.12872492000000002,0.6203172195368364,0.4076050348513319,0.029558975822426392,0.12102718804987303,0.18998083292422968,0.36686305274308373,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020284T174251.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,276.35,292.26,283.4,275.03,0.34,25.04,32.73,132.45,20.645897,0.0,0.404683,2020-10-10,2020,10,284,T14TMT,S30,T14TMT,0,0.04755828,0.07345772,0.09986744000000002,0.24386444000000002,0.29216376,0.17226448,0.4189224461810175,0.24219380000825894,-0.2644477519399717,-0.090105930993929,0.10216028774136397,0.1737162467249082,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020334T174711.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,268.12,276.46,271.22,265.41,0.35,8.31,-0.03,66.83,9.14244,0.0,0.0563641,2020-11-29,2020,11,334,T14TMT,S30,T14TMT,0,0.048082480000000004,0.07372683999999999,0.11552851999999998,0.23663375999999997,0.30214396,0.19042156,0.34389043596605523,0.19294273972367385,-0.36182996198687567,-0.12159040281027217,0.08137608689068687,0.11771238437416155,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2020341T173721.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,271.26,279.48,273.85,270.66,0.35,2.97,-9.48,60.75,8.356822,0.0,0.00822798,2020-12-06,2020,12,341,T14TMT,S30,T14TMT,0,0.0452142,0.07130408,0.115691,0.23589904,0.29919372000000005,0.17872528000000001,0.3418983086096523,0.18889485196580882,-0.3836678739054896,-0.11828730405546889,0.08065348277864072,0.11636492004991912,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021003T174729.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,270.39,278.78,272.99,270.62,0.35,3.09,-28.14,50.91,11.147626,0.0,0.0439957,2021-01-03,2021,1,3,T14TMT,S30,T14TMT,0,0.627054,0.6667541600000001,0.7124520400000001,0.76390672,0.047239840000000005,0.0512952,0.03485242299778136,0.09630557428627899,-0.06414169296223782,0.8835232932504823,0.026624000136287726,0.0012146907914009704,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021020T173639.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,263.91,278.26,270.97,265.08,0.35,23.1,-41.78,70.87,9.396754,0.0,-0.0302098,2021-01-20,2021,1,20,T14TMT,S30,T14TMT,0,0.4910589600000001,0.5285748800000001,0.57499192,0.634414,0.1095346,0.09233784,0.049133280247214306,0.10600308834592544,-0.0807264213382336,0.7055318069017132,0.03117084085475622,0.0024140745382892096,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021158T173901.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,287.22,307.85,296.31,276.05,0.32,46.78,109.86,283.28,32.145969,1.5e-05,1.14927,2021-06-07,2021,6,158,T14TMT,S30,T14TMT,0,0.055894080000000006,0.08666804,0.10142412000000002,0.25083256000000004,0.30463104,0.18787648,0.42414650589450853,0.25935873145346117,-0.1454888639901437,-0.0968532951574144,0.10638975388857468,0.17798428794769797,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021160T172859.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,294.25,304.94,299.02,291.86,0.35,92.97,50.62,235.39,32.60667,3.6e-05,0.54187,2021-06-09,2021,6,160,T14TMT,S30,T14TMT,0,0.05510444,0.08326392,0.09572003999999999,0.2365612,0.29456996,0.18192736,0.42386130495961805,0.2519342935015641,-0.13013074378155287,-0.1092173918020551,0.10026913893481319,0.17775008675608334,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021235T172901.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,285.5,301.7,293.0,284.36,0.36,77.3,44.18,227.29,27.852079,0.0,0.517411,2021-08-23,2021,8,235,T14TMT,S30,T14TMT,0,0.057069640000000005,0.08438520000000001,0.1018638,0.23135052,0.3092498000000001,0.1966382,0.38859890535316727,0.22885420857307992,-0.17158794390156262,-0.14409773194362901,0.08990255882488603,0.14987162562773645,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021280T173119.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,285.4,298.18,291.02,284.61,0.33,18.18,23.11,124.43,24.091501,3e-06,4.32566,2021-10-07,2021,10,280,T14TMT,S30,T14TMT,0,0.044216399999999996,0.07105812,0.0648586,0.26643272000000007,0.25797528000000003,0.14027272000000002,0.6084497474911207,0.38062690532379007,0.09558516526721195,0.01612759530747059,0.1621109212073725,0.3541763415294885,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021343T174729.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,268.47,274.49,271.77,268.38,0.38,13.79,-13.83,53.1,9.008904,0.0,0.0644213,2021-12-09,2021,12,343,T14TMT,S30,T14TMT,0,0.8898028,0.90069084,0.8962134399999999,0.8861788800000002,0.058801240000000005,0.07369456,-0.005629826771246239,-0.04252375315312391,0.004995908117602088,0.8755503131642601,-0.004989033582737009,3.169494946362759e-05,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021345T173731.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,263.03,274.64,267.41,264.7,0.38,6.58,-19.25,52.62,8.932719,0.0,0.00338906,2021-12-11,2021,12,345,T14TMT,S30,T14TMT,0,0.7103096799999999,0.7348791200000001,0.76977904,0.7987360400000001,0.019032480000000004,0.03827232,0.018461410010798315,0.0664097955863516,-0.04533758154807632,0.9534526469666501,0.014745793524841405,0.0003408236463900256,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T14TMT.2021358T174741.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,261.92,273.91,270.09,267.65,0.38,8.9,-5.43,51.5,8.583262,0.0,0.149401,2021-12-24,2021,12,358,T14TMT,S30,T14TMT,0,0.89999028,0.9112894,0.9086362000000001,0.8974687600000001,0.016135680000000003,0.051651,-0.0061831622454544535,-0.046580774663112584,0.0029199805158544034,0.9646768791973034,-0.0055491949533068245,3.823149533498637e-05,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T21WXS.2020082T151911.v2.0.GL-Dsk_merged.50x50pixels.tif,GL-Dsk,253.54,260.0,256.9,255.38,0.7,5.21,-8.55,50.28,14.21845,2e-06,0.046792,2020-03-22,2020,3,82,T21WXS,S30,T21WXS,0,0.7421939599999999,0.75922584,0.7641708399999999,0.7466233200000001,0.13855212,0.13887372,-0.011614765574682799,-0.05733032341119961,-0.006471066077318399,0.6869499226051732,-0.00867185483439138,0.00013490277853648222,False,False,False,False,True,False,SH-SA,False,False,True,False,False,Polar
